code_discription,address_raw,data_short,cost
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,02-2023,31560.64092053571
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,03-2023,54243.27062643296
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,04-2023,52178.07549468333
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,05-2023,48704.07355579442
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,06-2023,55366.09765713281
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,07-2023,61230.27781054365
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,08-2023,59461.93416911552
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,09-2023,59659.60779702289
Электроэнергия,134.1000.01 столовая п-камчатский расходы по оплате потребления электроэнергии,10-2023,65859.88424109478
Отопление,134.1000.02 столовая п-камчатский расходы по оплате услуг всех видов отоплений зданий и сооружений (кроме электро- и газового снабжения),01-2023,66766.9492423682
Отопление,134.1000.02 столовая п-камчатский расходы по оплате услуг всех видов отоплений зданий и сооружений (кроме электро- и газового снабжения),02-2023,133696.84355827
Отопление,134.1000.02 столовая п-камчатский расходы по оплате услуг всех видов отоплений зданий и сооружений (кроме электро- и газового снабжения),03-2023,61892.04980678495
Отопление,134.1000.02 столовая п-камчатский расходы по оплате услуг всех видов отоплений зданий и сооружений (кроме электро- и газового снабжения),04-2023,36679.00367726689
Отопление,134.1000.02 столовая п-камчатский расходы по оплате услуг всех видов отоплений зданий и сооружений (кроме электро- и газового снабжения),05-2023,114906.2751464798
Отопление,134.1000.02 столовая п-камчатский расходы по оплате услуг всех видов отоплений зданий и сооружений (кроме электро- и газового снабжения),06-2023,97612.79427663115
Отопление,134.1000.02 столовая п-камчатский расходы по оплате услуг всех видов отоплений зданий и сооружений (кроме электро- и газового снабжения),10-2023,43043.62846097374
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,02-2023,666.4274520492827
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,03-2023,922.7067115895571
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,04-2023,639.8601484090792
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,05-2023,673.0611532879504
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,06-2023,763.723733452022
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,07-2023,835.334816488095
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,08-2023,824.1375892132507
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,09-2023,846.7540189278807
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоснабжения,10-2023,815.1023992085989
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,02-2023,922.7067115895571
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,03-2023,922.7067115895571
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,04-2023,639.8601484090792
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,05-2023,673.0611532879504
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,06-2023,763.723733452022
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,07-2023,835.334816488095
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,08-2023,824.1375892132507
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,09-2023,846.7540189278807
Водоснабжение,134.1000.03 столовая п-камчатский расходы по оплате услуг водоотведения,10-2023,815.1023992085989
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",02-2023,85203.72595
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",03-2023,83858.49723714284
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",04-2023,71730.39299333333
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",05-2023,31813.81189166668
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",06-2023,29135.355575
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",07-2023,40653.9619475
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",08-2023,41114.47286
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",09-2023,27920.349825
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. комсомольск-на-амуре, пр. первостроителей, 19",10-2023,156955.6320433333
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",02-2023,198230.7179652381
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",03-2023,187752.6921392857
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",04-2023,210154.7175002381
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",05-2023,221366.4682984849
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",06-2023,205121.5737984849
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",07-2023,173377.2730483333
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",08-2023,174841.9482983333
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",09-2023,129623.0792449999
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. советская гавань, ул. советская, 26",10-2023,221543.1040533333
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",02-2023,23136.09435000001
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",03-2023,10238.99694666667
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",04-2023,23226.61987571428
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",05-2023,10004.85839666667
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",06-2023,10958.89224666667
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",07-2023,8875.600813333333
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",08-2023,8912.525138333336
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",09-2023,21181.77880404762
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание с. троицкое, ул. калинина, 95",10-2023,12414.58838333333
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",02-2023,313835.9255114286
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",03-2023,195287.60417
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",04-2023,192485.02004
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",05-2023,187436.08183
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",06-2023,174734.490895
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",07-2023,347547.3348873809
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",08-2023,191163.841965
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",09-2023,264041.0655083334
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 21",10-2023,215110.113044762
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",02-2023,413128.9431357141
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",03-2023,455761.8367440476
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",04-2023,476113.2753840475
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",05-2023,475029.0204590475
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",06-2023,406479.4324146102
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",07-2023,450555.361656277
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",08-2023,402110.5823773376
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",09-2023,442941.7194773809
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. м-амурского, 42",10-2023,437247.9958375
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",02-2023,299746.5193140476
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",03-2023,243268.9711973808
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",04-2023,519597.5204107143
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",05-2023,359318.5810083332
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",06-2023,379038.1711949998
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",07-2023,548347.5892504365
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",08-2023,536360.4744700001
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",09-2023,517998.3919804763
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. воронежская, 154",10-2023,508683.6520095239
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",02-2023,70261.79473869473
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",03-2023,52997.70635437896
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",04-2023,46363.22644808039
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",05-2023,55440.88160100356
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",06-2023,117334.9866268719
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",07-2023,44987.184446075
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",08-2023,46029.36451624981
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",09-2023,82712.94072178134
Электроэнергия,"134.1000.01 хабаровск оплата потребления электроэнергии по тарифам здание г. хабаровск, ул. калинина, 156",10-2023,58116.87990892858
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",02-2023,91526.87634785713
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",03-2023,35418.08171500001
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",04-2023,88398.31173071427
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",05-2023,40112.46064333335
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",06-2023,144887.4231085714
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",07-2023,30865.01754833334
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",08-2023,79232.05578333332
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",09-2023,94166.44452452379
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. комсомольск на амуре, ул. первостроителей, 19",10-2023,39653.22161166667
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. советская гавань, ул. советская , 26",02-2023,206926.8897504762
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. советская гавань, ул. советская , 26",03-2023,210539.6878011112
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. советская гавань, ул. советская , 26",04-2023,209633.9541733332
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. советская гавань, ул. советская , 26",05-2023,235706.4119566667
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. советская гавань, ул. советская , 26",06-2023,231509.4927904762
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. советская гавань, ул. советская , 26",07-2023,256133.2855233334
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам с. троицкое , ул. калинина, 95",02-2023,970577.0516207672
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам с. троицкое , ул. калинина, 95",03-2023,99999.90022833325
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам с. троицкое , ул. калинина, 95",04-2023,41230.94080577921
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам с. троицкое , ул. калинина, 95",05-2023,59977.48218194803
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам с. троицкое , ул. калинина, 95",06-2023,62465.62838138528
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",02-2023,226161.5675483335
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",03-2023,462822.3329938494
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",04-2023,300467.6474344048
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",05-2023,463476.2810602275
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",06-2023,467257.3520935609
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",07-2023,442526.3028551193
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",08-2023,451549.3109608334
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 21",09-2023,337884.1717308334
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",02-2023,481861.5654791988
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",03-2023,368000.9864241992
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",04-2023,471946.7324541989
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",05-2023,372590.3787908658
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",06-2023,481881.1017775322
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",07-2023,454683.7364858657
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",08-2023,316310.7960191993
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",09-2023,454667.1744208656
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. м.амурского , 42",10-2023,365919.806650985
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. воронежская, 154",02-2023,319368.8838639287
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. воронежская, 154",03-2023,507285.1729407143
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. воронежская, 154",04-2023,341302.1197108332
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. воронежская, 154",05-2023,664364.4834562589
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. воронежская, 154",06-2023,334984.3295841666
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. калинина, 156",02-2023,66766.9492423682
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. калинина, 156",03-2023,63660.29949236821
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. калинина, 156",04-2023,77012.294754798
Отопление,"134.1000.02 хабаровск оплата за отопление по тарифам г. хабаровск, ул. калинина, 156",05-2023,77211.4857909091
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. комсомольск на амуре, ул. первостроителей, 19",04-2023,511.3103036501652
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. комсомольск на амуре, ул. первостроителей, 19",05-2023,478.2203784613003
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. комсомольск на амуре, ул. первостроителей, 19",06-2023,556.0963578771638
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. комсомольск на амуре, ул. первостроителей, 19",07-2023,478.8897644771894
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. комсомольск на амуре, ул. первостроителей, 19",08-2023,509.1408987114846
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. комсомольск на амуре, ул. первостроителей, 19",09-2023,528.0737851037852
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. комсомольск на амуре, ул. первостроителей, 19",10-2023,428.6818757142855
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",02-2023,2353.003522226818
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",03-2023,2834.664430180375
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",04-2023,1942.931575098845
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",05-2023,2499.870160850121
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",06-2023,2499.870160850121
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",07-2023,2452.462216405676
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",08-2023,2651.157706323675
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",09-2023,2757.648429492172
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. советская гававань, ул. советская , 26",10-2023,2335.312783037239
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",02-2023,5287.016709771065
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",03-2023,2900.144137714962
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",04-2023,4695.200437827906
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",05-2023,4269.389250566001
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",06-2023,4941.160136666669
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",07-2023,3371.31484096893
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",08-2023,3085.870572734802
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",09-2023,3513.585501275948
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 21",10-2023,5218.897965555557
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",02-2023,94856.88422833332
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",03-2023,2941.318794365079
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",04-2023,2849.011678788639
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",05-2023,3024.517090277778
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",06-2023,2830.345783849207
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",07-2023,2941.820402301588
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",08-2023,2616.332977409812
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",09-2023,2604.038390595239
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г. хабаровск, ул. м.амурского, 42",10-2023,2685.596424960318
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",02-2023,3538.766663062072
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",03-2023,3505.713683971164
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",04-2023,5107.937966817297
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",05-2023,3300.821779149099
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",06-2023,99835.0894318569
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",07-2023,3182.801433537473
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",08-2023,2852.085198583398
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",09-2023,3750.514886811301
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. воронежская, 154",10-2023,3681.483948576008
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. калинина, 156",03-2023,676.7431961906971
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. калинина, 156",04-2023,681.2735910253797
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. калинина, 156",05-2023,636.6238199424072
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. калинина, 156",06-2023,527.2417124365637
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. калинина, 156",08-2023,1622.957116753817
Водоснабжение,"134.1000.03 хабаровск оплата за водоотведение  по тарифам  г.хабаровск, ул. калинина, 156",09-2023,747.2530687836936
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения ул. м.амурского,21",09-2023,3085.870572734802
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения ул. м.амурского,21",10-2023,3513.585501275948
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения ул. м.амурского,42",09-2023,2616.332977409812
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения ул. м.амурского,42",10-2023,2604.038390595239
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения ул. воронежская,154",09-2023,2852.085198583398
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения ул. воронежская,154",10-2023,3750.514886811301
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения ул. калинина,156",09-2023,734.6611347509523
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения г. комсомольск--на-амуре, ул. первостроителей,16",08-2023,1622.957116753817
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения г. комсомольск--на-амуре, ул. первостроителей,16",09-2023,747.2530687836936
Водоснабжение,"134.1000.03 хабаровск плата за негативное воздействие на работу системы водоотведения г. комсомольск--на-амуре, ул. первостроителей,16",10-2023,882.3047039192082
Водоснабжение,"134.1000.03 хабаровск плата за сброс загрязн.веществ в составе сточных вод г.комсомольск-на-амуре,пр. первостроителей,16",08-2023,1622.957116753817
Водоснабжение,"134.1000.03  хабаровск оплата за холодное водоснабжение  по тарифам  г. хабаровск, ул. м.амурского, 21",02-2023,3075.791346722898
